src,dst,sum_kzt,n_tx,tainted_kzt,taint_share
100000003975102100,100000005382566100,32000.0,1,32000.0,1.0
100000008522127100,100000002781227100,145000.0,3,145000.0,1.0
100000008418835100,100000008701944100,52124.0,1,52124.0,1.0
100000007747786100,100000004130144100,200000.0,1,200000.0,1.0
100000008680731100,100000002589019100,34710.0,1,34710.0,1.0
100000002527114100,100000001307612100,38483.0,1,38483.0,1.0
100000006866783100,100000001609499100,93937.0,1,93937.0,1.0
100000000343175100,100000006789108100,37500.0,1,37500.0,1.0
100000001732159100,100000008637537100,381890.0,10,381890.0,1.0
100000002527114100,100000008663007100,14000.0,1,14000.0,1.0
100000000343175100,100000002894076100,80000.0,1,80000.0,1.0
100000004358004100,100000002662768100,84300.0,1,84300.0,1.0
100000003016635100,100000005287097100,110723.0,4,110723.0,1.0
100000003684369100,100000002666248100,70032.0,1,70032.0,1.0
100000001616816100,100000001937767100,53000.0,1,53000.0,1.0
100000005485830100,100000007175718100,20000.0,1,20000.0,1.0
100000003016635100,100000001164648100,6400.0,1,6400.0,1.0
100000002527114100,100000002830055100,14000.0,1,14000.0,1.0
100000003016635100,100000004707703100,232300.0,2,232300.0,1.0
100000006866783100,100000002845605100,57567.0,1,57567.0,1.0
100000006866783100,100000003235780100,15000.0,1,15000.0,1.0
100000006866783100,100000003066385100,10000.0,1,10000.0,1.0
100000002527114100,100000008746025100,22000.0,1,22000.0,1.0
100000002527114100,100000004388209100,11800.0,1,11800.0,1.0
100000006866783100,100000007648946100,19550.0,1,19550.0,1.0
100000006866783100,100000000089154100,10000.0,1,10000.0,1.0
100000003684369100,100000005124479100,48806.0,1,48806.0,1.0
100000002527114100,100000008691027100,17534.0,1,17534.0,1.0
100000000343175100,100000007129492100,25990.0,1,25990.0,1.0
100000003016635100,100000003001564100,23520.0,1,23520.0,1.0
100000006866783100,100000002809568100,10000.0,1,10000.0,1.0
100000002527114100,100000008720798100,15534.0,1,15534.0,1.0
100000000343175100,100000005897462100,98400.0,1,98400.0,1.0
100000002527114100,100000008776298100,42800.0,1,42800.0,1.0
100000007747786100,100000003265158100,18600.4,1,18600.4,1.0
100000002527114100,100000008735384100,39220.0,1,39220.0,1.0
100000008575624100,100000005363908100,19500.0,1,19500.0,1.0
100000003684369100,100000003299365100,200000.0,1,200000.0,1.0
100000005543136100,100000005493505100,10000.0,1,10000.0,1.0
100000006866783100,100000002645609100,46987.0,1,46987.0,1.0
100000003016635100,100000003163256100,13485.0,1,13485.0,1.0
100000002527114100,100000008729801100,17534.0,1,17534.0,1.0
100000008680731100,100000004662806100,97580.0,1,97580.0,1.0
100000003016635100,100000004360785100,94705.0,1,94705.0,1.0
100000003016635100,100000002778085100,66208.0,1,66208.0,1.0
100000006232815100,100000000703894100,120000.0,1,120000.0,1.0
100000003684369100,100000005079754100,70000.0,1,70000.0,1.0
100000000343175100,100000006889963100,220000.0,1,220000.0,1.0
100000004358004100,100000008244300100,9000.0,1,9000.0,1.0
100000003016635100,100000005339662100,26925.0,1,26925.0,1.0
100000004007116100,100000003616818100,15000.0,1,15000.0,1.0
100000003684369100,100000008438656100,55000.0,1,55000.0,1.0
100000007982728100,100000006972210100,150000.0,1,150000.0,1.0
100000003016635100,100000008169544100,137104.0,2,137104.0,1.0
100000006866783100,100000004325327100,47472.0,1,47472.0,1.0
100000003684369100,100000007908818100,235100.0,1,235100.0,1.0
100000008748408100,100000002488629100,73050.0,1,23788.448444299713,0.3256461114893869
100000001162560100,100000001380986100,70170.0,1,0.0,0.0
100000004076740100,100000004467157100,20000.0,3,0.0,0.0
100000004094958100,100000004331458100,40000.0,1,0.0,0.0
100000001872484100,100000008601794100,475400.0,7,475400.0,1.0
100000008165763100,100000003134934100,116000.0,1,0.0,0.0
100000000667713100,100000001290243100,10000.0,1,8430.120577293475,0.8430120577293475
100000002152857100,100000004015047100,70000.0,1,0.0,0.0
100000003923946100,100000002836736100,316000.0,1,33069.767441860466,0.10465116279069768
100000004070318100,100000008346837100,60059.0,4,35465.75342465753,0.5905152171141299
100000004403675100,100000000331309100,59435.0,1,47187.0,0.793926137797594
100000008723830100,100000005614315100,455000.0,1,454000.0,0.9978021978021978
100000008137435100,100000003824464100,200000.0,1,0.0,0.0
100000001697501100,100000004435304100,26200.0,1,0.0,0.0
100000008165763100,100000002432143100,81310.0,1,0.0,0.0
100000007908818100,100000008473207100,202000.0,4,0.0,0.0
100000004679953100,100000008461532100,5300.0,1,712.98237504942,0.13452497642441888
100000004135268100,100000002738256100,150200.0,1,0.0,0.0
100000005612411100,100000008717375100,29506.0,1,0.0,0.0
100000001530983100,100000000629812100,10000.0,1,0.0,0.0
100000002731501100,100000003031890100,215000.0,10,8307.628745152406,0.03864013369838328
100000004070318100,100000000489417100,28504.0,1,0.0,0.0
100000004156082100,100000006518161100,50000.0,1,0.0,0.0
100000008686313100,100000002826669100,159900.0,4,152752.04032258064,0.9552973128366519
100000000706545100,100000006901046100,75800.0,3,51347.23891810668,0.677404207362885
100000001746925100,100000005031696100,5000.0,1,0.0,0.0
100000004744306100,100000008406609100,34000.0,1,30000.000000000004,0.8823529411764707
100000004156082100,100000002028158100,34800.0,1,313.73963216732784,0.009015506671474938
100000003001564100,100000003191430100,180000.0,1,23519.999999999996,0.13066666666666665
100000007511163100,100000008389800100,49000.0,1,0.0,0.0
100000004188160100,100000000733373100,10710.0,1,10710.0,1.0
100000005473151100,100000008335401100,150000.0,3,0.0,0.0
100000002306369100,100000008111003100,51000.0,1,51000.0,1.0
100000004186824100,100000004707703100,7000.0,1,6965.088689835982,0.9950126699765689
100000004847758100,100000003044431100,30000.0,1,8554.57003128702,0.285152334376234
100000004156082100,100000004993576100,167000.0,1,0.0,0.0
100000008748914100,100000008477350100,222000.0,1,6143.911439114391,0.027675276752767528
100000008232832100,100000003404627100,138000.0,1,0.0,0.0
100000000089154100,100000006866783100,22000.0,1,0.0,0.0
100000003635170100,100000005602999100,5000.0,1,2380.9523809523807,0.47619047619047616
100000008748408100,100000003157333100,30000.0,1,30000.0,1.0
100000003835149100,100000002224132100,2900720.0,6,19843.888747129364,0.00684102179704672
100000001697501100,100000002863356100,45000.0,1,0.0,0.0
100000006707582100,100000002170580100,150000.0,1,0.0,0.0
100000006443391100,100000006385877100,53706.62,5,13256.766534928141,0.24683673139229653
100000008748408100,100000002870463100,100000.0,2,16282.305574469345,0.16282305574469344
100000001697501100,100000008672762100,13000.0,1,0.0,0.0
100000004156082100,100000001987030100,23668.0,1,0.0,0.0
100000004188160100,100000003016635100,18000.0,2,18000.0,1.0
100000004351795100,100000003971049100,55900.0,7,0.0,0.0
100000008555918100,100000006557763100,10000.0,1,0.0,0.0
100000002479804100,100000007289427100,12300.0,1,0.0,0.0
100000004159526100,100000005032294100,10000.0,1,0.0,0.0
100000008193577100,100000008736940100,125990.0,5,55295.77045573726,0.4388901536291552
100000004707703100,100000005519347100,23000.0,1,23000.0,1.0
100000003635170100,100000002156381100,10000.0,1,3986.2914862914868,0.39862914862914867
100000002941114100,100000005168487100,15000.0,1,5102.04081632653,0.3401360544217687
100000007442518100,100000001961048100,150000.0,1,0.0,0.0
100000004390333100,100000005612411100,36500.0,2,0.0,0.0
100000004156082100,100000007281639100,69770.0,2,0.0,0.0
100000001530983100,100000007777377100,456290.0,7,85199.21721105243,0.18672164020919246
100000008165763100,100000001339466100,30000.0,1,0.0,0.0
100000004480280100,100000003254723100,269850.0,6,120694.0,0.4472632944228275
100000005634552100,100000003278020100,190000.0,1,0.0,0.0
100000004180097100,100000000723383100,6800.0,1,0.0,0.0
100000000089154100,100000000332284100,9000.0,1,0.0,0.0
100000008169544100,100000004156082100,5000.0,1,5000.0,1.0
100000001697501100,100000007982908100,31080.0,1,0.0,0.0
100000002592567100,100000008547844100,8600.0,1,0.0,0.0
100000000667713100,100000004186824100,14350.0,1,12097.223028416138,0.8430120577293476
100000008304139100,100000003684369100,454000.0,10,0.0,0.0
100000005074393100,100000001232297100,5000.0,1,0.0,0.0
100000003004487100,100000002710570100,225015.0,1,47967.0,0.21317245516965536
100000008748408100,100000001648936100,92740.0,1,30200.420379525738,0.3256461114893869
100000008304139100,100000005782781100,38000.0,2,3927.833333333333,0.1033640350877193
100000003589877100,100000005413948100,23215.0,1,0.0,0.0
100000002152857100,100000002459093100,500000.0,2,43750.0,0.0875
100000004622227100,100000000332284100,6000.0,1,6000.0,1.0
100000008686313100,100000006866783100,48100.0,2,28388.959677419356,0.5902070619006103
100000005473151100,100000008545727100,30000.0,1,0.0,0.0
100000004390333100,100000000437046100,100000.0,2,0.0,0.0
100000008169544100,100000000343175100,15500.0,2,0.0,0.0
100000004156082100,100000005287097100,16450.0,1,0.0,0.0
100000005527892100,100000008758168100,65410.0,1,0.0,0.0
100000000089154100,100000006595426100,84800.0,3,0.0,0.0
100000001697501100,100000008688476100,24000.0,1,461.5009133872244,0.019229204724467684
100000004662806100,100000001083990100,49900.0,2,49900.0,1.0
100000004188160100,100000008762728100,17026.0,1,77.53335737468447,0.004553821060418447
100000007908818100,100000008060273100,10000.0,2,7708.691533036247,0.7708691533036247
100000008165763100,100000003115284100,130000.0,1,0.0,0.0
100000006889963100,100000006755850100,443475.8,3,173501.2712955363,0.3912305277887459
100000004351795100,100000004962193100,90000.0,1,66404.0,0.7378222222222223
100000004156082100,100000008289539100,14912.0,1,0.0,0.0
100000004156082100,100000000790311100,46300.0,1,0.0,0.0
100000003635170100,100000003321423100,100000.0,2,19931.457431457435,0.19931457431457436
100000008304139100,100000001857829100,52000.0,1,0.0,0.0
100000008003034100,100000008346837100,28500.0,1,0.0,0.0
100000002748180100,100000005242320100,180000.0,1,0.0,0.0
100000005527892100,100000008752616100,54510.0,1,36510.381781647695,0.6697923643670464
100000001937767100,100000001904863100,500000.0,1,0.0,0.0
100000004679953100,100000008730846100,12800.0,1,1721.919698232562,0.1345249764244189
100000004707703100,100000008213966100,23000.0,1,0.0,0.0
100000008748408100,100000003509750100,34590.0,1,34590.0,1.0
100000002731501100,100000001330595100,22000.0,2,0.0,0.0
100000004180097100,100000002293421100,36000.0,5,23040.539311256118,0.6400149808682255
100000001697501100,100000002199091100,65000.0,1,0.0,0.0
100000005539201100,100000008531133100,25000.0,1,0.0,0.0
100000005612411100,100000002964966100,200000.0,1,0.0,0.0
100000004847758100,100000008106997100,15000.0,1,0.0,0.0
100000002762076100,100000008655035100,30000.0,1,0.0,0.0
100000007442518100,100000006567935100,200000.0,1,0.0,0.0
100000004156082100,100000005339662100,25164.0,1,0.0,0.0
100000003923946100,100000004015047100,77000.0,1,0.0,0.0
100000007442518100,100000002911170100,300000.0,2,0.0,0.0
100000003265158100,100000007242833100,107500.0,3,18600.4,0.17302697674418607
100000000274067100,100000005608515100,64000.0,4,50000.0,0.78125
100000000089154100,100000008111003100,53700.0,3,3344.4816053511704,0.062280849261660526
100000002748180100,100000002680477100,25000.0,1,0.0,0.0
100000007639767100,100000006866783100,10000.0,1,0.0,0.0
100000004070318100,100000005942793100,10000.0,1,0.0,0.0
100000008172352100,100000002628146100,30500.0,2,0.0,0.0
100000006579678100,100000002489253100,51000.0,1,3999.6894409937886,0.07842528315674095
100000002609774100,100000008104567100,27500.0,1,0.0,0.0
100000008304139100,100000003166755100,24010.0,1,0.0,0.0
100000007639767100,100000008701256100,58250.0,1,11170.884393804909,0.19177483937862505
100000004351795100,100000000437046100,542000.0,9,0.0,0.0
100000003115284100,100000003360542100,307000.0,2,147000.0,0.4788273615635179
100000005124479100,100000004285800100,5000.0,1,0.0,0.0
100000008748408100,100000004698193100,70000.0,1,12915.183526619972,0.18450262180885674
100000007639767100,100000000489417100,20000.0,1,0.0,0.0
100000008736940100,100000008193577100,67300.0,2,20870.706106870228,0.3101145038167939
100000006707582100,100000004732589100,227520.0,1,0.0,0.0
100000008748914100,100000000331309100,242000.0,1,0.0,0.0
100000004156082100,100000000795129100,332000.0,1,0.0,0.0
100000003946524100,100000007898453100,24750.0,1,0.0,0.0
100000007908818100,100000001641951100,25000.0,4,7708.691533036247,0.30834766132144986
100000001162560100,100000008497298100,600000.0,1,0.0,0.0
100000007055802100,100000004299488100,605000.0,7,19218.68705404293,0.03176642488271559
100000003873332100,100000003854444100,210000.0,4,23468.0,0.11175238095238095
100000008686313100,100000008477350100,25800.0,1,1343.593357394328,0.052077261914508836
100000001697501100,100000003336565100,16550.0,1,0.0,0.0
100000008748408100,100000001848426100,95530.0,1,17625.535461400083,0.1845026218088567
100000004159526100,100000007953156100,18000.0,1,7374.570840946895,0.4096983800526053
100000003873332100,100000001420847100,20000.0,2,0.0,0.0
100000008304139100,100000008011159100,10000.0,1,0.0,0.0
100000001162560100,100000002443664100,74880.0,1,57045.03311258278,0.7618193524650478
100000008748408100,100000000971908100,89000.0,1,89000.0,1.0
100000002306369100,100000000425407100,20000.0,1,3308.3582089552237,0.1654179104477612
100000005316708100,100000005514161100,227500.0,3,0.0,0.0
100000004394765100,100000008650785100,35500.0,1,27396.032084192346,0.771719213639221
100000004188160100,100000008346837100,6000.0,1,6000.0,1.0
100000005074393100,100000008205937100,35000.0,3,7421.372333625503,0.21203920953215724
100000004622227100,100000004486525100,6000.0,1,6000.0,1.0
100000008304139100,100000008733194100,45200.0,1,0.0,0.0
100000001697501100,100000008672480100,13000.0,1,0.0,0.0
100000004351795100,100000002703376100,46501.0,1,0.0,0.0
100000002306369100,100000002723538100,20000.0,1,0.0,0.0
100000001697501100,100000002578405100,120000.0,2,0.0,0.0
100000002731501100,100000003275398100,300000.0,1,0.0,0.0
100000001697501100,100000008696692100,19000.0,1,0.0,0.0
100000003946524100,100000000596954100,120000.0,1,0.0,0.0
100000008748914100,100000001072022100,320000.0,1,8856.08856088561,0.02767527675276753
100000001697501100,100000002527114100,90000.0,2,0.0,0.0
100000003366154100,100000004105288100,190000.0,1,0.0,0.0
100000002152857100,100000006240939100,160000.0,1,0.0,0.0
100000008349675100,100000002340562100,36650.0,2,18150.0,0.495225102319236
100000004071080100,100000003086040100,10500.0,1,0.0,0.0
100000003888271100,100000000580561100,18680.0,2,5577.000000000001,0.29855460385438976
100000004156082100,100000008733049100,10000.0,1,0.0,0.0
100000004070318100,100000004158362100,12000.0,1,0.0,0.0
100000003589877100,100000002605548100,23215.0,1,0.0,0.0
100000001872484100,100000000785800100,19000.0,1,19000.0,1.0
100000006579678100,100000003016635100,81600.0,1,0.0,0.0
100000003148220100,100000004971871100,25400.0,3,5650.0,0.22244094488188976
100000004156082100,100000002956898100,233000.0,1,0.0,0.0
100000007648946100,100000000489417100,25000.0,1,19550.0,0.782
100000006579678100,100000008389800100,120000.0,1,0.0,0.0
100000004070318100,100000008603629100,23126.0,2,8866.438356164383,0.3833969712083535
100000005287097100,100000005572303100,75000.0,1,0.0,0.0
100000006707582100,100000007998965100,111000.0,2,0.0,0.0
100000005287097100,100000000490383100,6000.0,1,6000.0,1.0
100000006707582100,100000001287955100,17520.0,1,0.0,0.0
100000005287097100,100000004150593100,57000.0,2,0.0,0.0
100000008748914100,100000003684369100,1582700.0,9,43487.69574944072,0.02747690386645651
100000008188026100,100000002605184100,140000.0,1,34203.56909993427,0.24431120785667335
100000004070318100,100000004486525100,46877.0,5,0.0,0.0
100000006518161100,100000003039473100,23000.0,1,22840.851014465305,0.9930804788897959
100000004692798100,100000000831684100,15000.0,2,14615.985253833747,0.9743990169222498
100000005287097100,100000000607941100,30000.0,2,0.0,0.0
100000008560717100,100000005809252100,25000.0,1,2126.6540642722116,0.08506616257088846
100000007639767100,100000008603629100,98250.0,4,7104.578747610206,0.0723112340723685
100000004403675100,100000005668605100,21000.0,1,0.0,0.0
100000004325327100,100000002445750100,70000.0,1,47472.0,0.6781714285714285
100000004390333100,100000005142589100,50000.0,2,0.0,0.0
100000008165763100,100000006564102100,233235.0,1,13168.449350701581,0.056460005362409506
100000006707582100,100000002540623100,100000.0,1,0.0,0.0
100000002991079100,100000008141170100,11000.0,1,0.0,0.0
100000004351795100,100000008512552100,246100.0,4,0.0,0.0
100000002306369100,100000008165763100,114000.0,4,18857.641791044774,0.1654179104477612
100000008188026100,100000002852402100,55000.0,1,0.0,0.0
100000000089154100,100000005782781100,29700.0,2,0.0,0.0
100000005584222100,100000000533217100,53587.0,1,0.0,0.0
100000004156082100,100000003927792100,13067.0,1,0.0,0.0
100000004135268100,100000004979498100,700000.0,2,200000.0,0.2857142857142857
